# X   Y   E

1.61468 188.203 0
1.61494 43.6091 0
1.61519 169.676 0
1.61544 132.188 0
1.61569 165.84 0
1.61594 101.154 0
1.6162 69.4005 0
1.61645 0.521075 0
1.6167 59.0659 0
1.61695 56.8403 0
1.6172 93.184 0
1.61746 27.0489 0
1.61771 70.3343 0
1.61796 26.3112 0
1.61821 186.211 0
1.61847 140.132 0
1.61872 119.017 0
1.61897 167.226 0
1.61923 88.5693 0
1.61948 158.204 0
1.61973 223.847 0
1.61999 190.239 0
1.62024 214.637 0
1.62049 203.341 0
1.62075 57.7293 0
1.621 72.0194 0
1.62125 118.806 0
1.62151 89.3548 0
1.62176 189.194 0
1.62201 100.729 0
1.62227 104.054 0
1.62252 139.628 0
1.62278 216.288 0
1.62303 131.51 0
1.62328 193.657 0
1.62354 174.795 0
1.62379 218.311 0
1.62405 234.032 0
1.6243 157.974 0
1.62456 103.029 0
1.62481 97.0663 0
1.62507 140.295 0
1.62532 130.248 0
1.62558 139.975 0
1.62583 -60.3143 0
1.62609 97.0954 0
1.62634 148.986 0
1.6266 102.585 0
1.62685 254.967 0
1.62711 110.512 0
1.62736 139.9 0
1.62762 58.1409 0
1.62787 108.716 0
1.62813 11.7492 0
1.62839 67.5 0
1.62864 42.52 0
1.6289 31.1867 0
1.62915 139.269 0
1.62941 153.575 0
1.62967 166.917 0
1.62992 131.252 0
1.63018 213.151 0
1.63043 52.963 0
1.63069 164.33 0
1.63095 161.388 0
1.6312 156.106 0
1.63146 119.142 0
1.63172 190.499 0
1.63198 86.2224 0
1.63223 139.976 0
1.63249 259.645 0
1.63275 81.2733 0
1.633 196.1 0
1.63326 162.241 0
1.63352 91.9102 0
1.63378 23.572 0
1.63403 176.982 0
1.63429 138.487 0
1.63455 178.236 0
1.63481 104.012 0
1.63507 77.8557 0
1.63532 127.911 0
1.63558 122.392 0
1.63584 71.8794 0
1.6361 153.007 0
1.63636 220.232 0
1.63661 244.608 0
1.63687 140.932 0
1.63713 80.4285 0
1.63739 163.225 0
1.63765 203.578 0
1.63791 87.203 0
1.63817 181.89 0
1.63843 228.648 0
1.63869 112.559 0
1.63894 171.008 0
1.6392 228.083 0
1.63946 37.452 0
1.63972 140.997 0
1.63998 113.955 0
1.64024 227.218 0
1.6405 156.52 0
1.64076 146.037 0
1.64102 292.435 0
1.64128 184.575 0
1.64154 114.005 0
1.6418 3.25323 0
1.64206 157.176 0
1.64232 92.9255 0
1.64258 84.0615 0
1.64284 167.44 0
1.6431 222.953 0
1.64336 114.46 0
1.64362 91.3752 0
1.64388 133.767 0
1.64414 174.249 0
1.64441 176.58 0
1.64467 235.713 0
1.64493 194.349 0
1.64519 98.2626 0
1.64545 55.064 0
1.64571 157.729 0
1.64597 279.208 0
1.64623 215.137 0
1.6465 140.939 0
1.64676 67.0783 0
1.64702 61.4481 0
1.64728 37.6075 0
1.64754 -0.70265 0
1.6478 197.765 0
1.64807 116.956 0
1.64833 161.897 0
1.64859 151.042 0
1.64885 242.873 0
1.64912 118.425 0
1.64938 182.679 0
1.64964 96.2181 0
1.6499 133.467 0
1.65017 87.5871 0
1.65043 139.819 0
1.65069 124.554 0
1.65096 80.4304 0
1.65122 119.087 0
1.65148 229.283 0
1.65174 52.0843 0
1.65201 106.392 0
1.65227 -2.98898 0
1.65253 120.305 0
1.6528 54.2008 0
1.65306 17.099 0
1.65333 114.928 0
1.65359 163.202 0
1.65385 83.4047 0
1.65412 111.729 0
1.65438 136.385 0
1.65465 71.5231 0
1.65491 25.0677 0
1.65517 125.759 0
1.65544 257.356 0
1.6557 267.938 0
1.65597 171.951 0
1.65623 139.592 0
1.6565 227.488 0
1.65676 161.029 0
1.65703 277.015 0
1.65729 235.122 0
1.65756 119.259 0
1.65782 172.797 0
1.65809 178.544 0
1.65835 183.092 0
1.65862 41.2741 0
1.65888 155.554 0
1.65915 52.7063 0
1.65941 63.1987 0
1.65968 147.399 0
1.65995 228.586 0
1.66021 157.64 0
1.66048 135.547 0
1.66074 53.5457 0
1.66101 50.7383 0
1.66128 112.998 0
1.66154 129.628 0
1.66181 250.849 0
1.66208 170.826 0
1.66234 147.641 0
1.66261 113.426 0
1.66288 90.5025 0
1.66314 254.907 0
1.66341 67.7179 0
1.66368 121.148 0
1.66394 174.67 0
1.66421 42.4427 0
1.66448 93.4012 0
1.66475 142.042 0
1.66501 115.481 0
1.66528 28.3525 0
1.66555 182.189 0
1.66582 131.738 0
1.66608 153.855 0
1.66635 296.334 0
1.66662 314.169 0
1.66689 43.0418 0
1.66716 88.1685 0
1.66742 150.281 0
1.66769 214.532 0
1.66796 122.429 0
1.66823 27.0775 0
1.6685 83.9388 0
1.66877 177.559 0
1.66904 87.7182 0
1.6693 147.948 0
1.66957 69.8062 0
1.66984 107.979 0
1.67011 99.1805 0
1.67038 29.619 0
1.67065 57.3323 0
1.67092 134.881 0
1.67119 89.7862 0
1.67146 79.9879 0
1.67173 61.296 0
1.672 208.231 0
1.67227 292.952 0
1.67254 182.697 0
1.67281 172.429 0
1.67308 58.7805 0
1.67335 124.107 0
1.67362 131.408 0
1.67389 132.917 0
1.67416 116.181 0
1.67443 132.443 0
1.6747 161.086 0
1.67497 248.447 0
1.67524 237.047 0
1.67551 -0.41217 0
1.67578 147.334 0
1.67605 109.078 0
1.67633 171.619 0
1.6766 226.414 0
1.67687 231.757 0
1.67714 222.054 0
1.67741 95.1139 0
1.67768 93.8473 0
1.67795 141.258 0
1.67823 143.686 0
1.6785 220.404 0
1.67877 235.034 0
1.67904 91.4891 0
1.67931 119.894 0
1.67959 199.641 0
1.67986 139.127 0
1.68013 57.6061 0
1.6804 158.521 0
1.68068 109.879 0
1.68095 219.015 0
1.68122 184.696 0
1.68149 53.982 0
1.68177 163.714 0
1.68204 180.435 0
1.68231 100.916 0
1.68259 113.113 0
1.68286 118.915 0
1.68313 223.169 0
1.68341 165.485 0
1.68368 242.305 0
1.68395 187.6 0
1.68423 220.63 0
1.6845 63.5012 0
1.68477 73.5837 0
1.68505 55.0957 0
1.68532 187.179 0
1.6856 149.897 0
1.68587 65.7836 0
1.68614 38.7929 0
1.68642 131.02 0
1.68669 183.837 0
1.68697 178.902 0
1.68724 166.237 0
1.68752 124.736 0
1.68779 237.955 0
1.68807 305.463 0
1.68834 196.646 0
1.68862 91.6948 0
1.68889 108.523 0
1.68917 160.882 0
1.68944 90.6175 0
1.68972 168.184 0
1.68999 5.89822 0
1.69027 -3.42289 0
1.69055 90.9042 0
1.69082 163.218 0
1.6911 103.655 0
1.69137 29.4413 0
1.69165 10.1927 0
1.69193 34.4636 0
1.6922 268.792 0
1.69248 81.736 0
1.69275 39.9505 0
1.69303 122.026 0
1.69331 39.9695 0
1.69358 34.8656 0
1.69386 79.9994 0
1.69414 -15.0893 0
1.69442 163.474 0
1.69469 88.8117 0
1.69497 36.1502 0
1.69525 170.787 0
1.69552 70.7844 0
1.6958 152.411 0
1.69608 187.328 0
1.69636 155.081 0
1.69663 133.977 0
1.69691 152.412 0
1.69719 154.289 0
1.69747 158.782 0
1.69775 204.305 0
1.69802 285.29 0
1.6983 160.36 0
1.69858 218.644 0
1.69886 130.795 0
1.69914 192.524 0
1.69942 91.0584 0
1.6997 194.901 0
1.69997 168.779 0
1.70025 250.885 0
1.70053 126.276 0
1.70081 168.91 0
1.70109 154.812 0
1.70137 208.362 0
1.70165 178.955 0
1.70193 122.268 0
1.70221 155.57 0
1.70249 65.6778 0
1.70277 194.413 0
1.70305 64.7074 0
1.70333 133.976 0
1.70361 103.331 0
1.70389 216.59 0
1.70417 116.084 0
1.70445 176.215 0
1.70473 -46.5156 0
1.70501 -116.004 0
1.70529 103.456 0
1.70557 200.015 0
1.70585 47.8101 0
1.70613 193.35 0
1.70641 143.737 0
1.70669 197.064 0
1.70697 71.0072 0
1.70726 128.051 0
1.70754 151.792 0
1.70782 187.984 0
1.7081 134.397 0
1.70838 154.373 0
1.70866 99.118 0
1.70895 105.277 0
1.70923 228.243 0
1.70951 161.261 0
1.70979 118.015 0
1.71007 162.383 0
1.71036 267.205 0
1.71064 165.582 0
1.71092 135.203 0
1.7112 54.691 0
1.71149 177.542 0
1.71177 268.356 0
1.71205 204.965 0
1.71233 121.677 0
1.71262 171.088 0
1.7129 110.441 0
1.71318 119.529 0
1.71347 104.589 0
1.71375 46.4139 0
1.71403 154.317 0
1.71432 217.175 0
1.7146 126.793 0
1.71488 107.523 0
1.71517 82.6855 0
1.71545 81.3666 0
1.71574 208.483 0
1.71602 193.395 0
1.7163 336.358 0
1.71659 215.996 0
1.71687 155.401 0
1.71716 48.2404 0
1.71744 64.0008 0
1.71773 156.806 0
1.71801 22.075 0
1.7183 239.027 0
1.71858 -12.5438 0
1.71887 17.5765 0
1.71915 134.828 0
1.71944 83.7403 0
1.71972 145.74 0
1.72001 212.502 0
1.72029 119.872 0
1.72058 104.41 0
1.72086 89.7433 0
1.72115 -37.9199 0
1.72144 21.163 0
1.72172 155.902 0
1.72201 81.4437 0
1.72229 -21.5168 0
1.72258 147.632 0
1.72287 -14.9391 0
1.72315 169.685 0
1.72344 117.768 0
1.72373 77.5078 0
1.72401 155.809 0
1.7243 267.315 0
1.72459 231.158 0
1.72487 74.1281 0
1.72516 198.824 0
1.72545 -8.5379 0
1.72574 73.4536 0
1.72602 146.974 0
1.72631 178.615 0
1.7266 93.6055 0
1.72689 176.897 0
1.72717 150.698 0
1.72746 188.32 0
1.72775 247.211 0
1.72804 176.132 0
1.72833 137.276 0
1.72861 143.793 0
1.7289 157.334 0
1.72919 204.147 0
1.72948 196.741 0
1.72977 172.889 0
1.73006 129.428 0
1.73035 218.67 0
1.73064 247.566 0
1.73092 154.28 0
1.73121 103.633 0
1.7315 60.6153 0
1.73179 126.481 0
1.73208 205.48 0
1.73237 77.8638 0
1.73266 187.17 0
1.73295 206.708 0
1.73324 150.335 0
1.73353 193.162 0
1.73382 78.0956 0
1.73411 182.543 0
1.7344 201.337 0
1.73469 184.529 0
1.73498 159.94 0
1.73527 236.288 0
1.73556 154.373 0
1.73585 -28.5501 0
1.73614 177.689 0
1.73644 17.1991 0
1.73673 78.4125 0
1.73702 188.944 0
1.73731 116.352 0
1.7376 116.03 0
1.73789 122.677 0
1.73818 239.377 0
1.73847 107.267 0
1.73877 84.7528 0
1.73906 135.181 0
1.73935 139.013 0
1.73964 320.486 0
1.73993 254.645 0
1.74023 207.458 0
1.74052 103.532 0
1.74081 122.927 0
1.7411 -0.383212 0
1.7414 -18.0184 0
1.74169 15.7787 0
1.74198 125.748 0
1.74227 157.273 0
1.74257 124.187 0
1.74286 168.381 0
1.74315 197.378 0
1.74345 136.155 0
1.74374 145.552 0
1.74403 12.7153 0
1.74433 -6.55918 0
1.74462 146.185 0
1.74491 253.669 0
1.74521 234.356 0
1.7455 122.835 0
1.7458 142.665 0
1.74609 150.962 0
1.74638 31.9248 0
1.74668 98.4609 0
1.74697 122.245 0
1.74727 204.389 0
1.74756 211.034 0
1.74786 297.648 0
1.74815 170.572 0
1.74845 165.59 0
1.74874 251.86 0
1.74904 152.833 0
1.74933 -27.2725 0
1.74963 18.5649 0
1.74992 107.238 0
1.75022 84.1933 0
1.75051 180.812 0
1.75081 106.145 0
1.75111 188.075 0
1.7514 188.453 0
1.7517 233.055 0
1.75199 251.514 0
1.75229 181.321 0
1.75259 154.841 0
1.75288 13.5571 0
1.75318 66.0057 0
1.75348 71.3186 0
1.75377 -14.5173 0
1.75407 135.172 0
1.75437 238.083 0
1.75466 156.579 0
1.75496 285.713 0
1.75526 261.683 0
1.75556 82.7259 0
1.75585 180.528 0
1.75615 36.219 0
1.75645 111.062 0
1.75675 202.147 0
1.75704 22.1525 0
1.75734 44.4277 0
1.75764 153.336 0
1.75794 169.773 0
1.75824 97.2182 0
1.75853 89.386 0
1.75883 215.997 0
1.75913 57.5001 0
1.75943 25.7396 0
1.75973 113.525 0
1.76003 137.331 0
1.76033 152.806 0
1.76063 49.6436 0
1.76093 149.28 0
1.76122 167.101 0
1.76152 107.837 0
1.76182 139.924 0
1.76212 184.981 0
1.76242 259.592 0
1.76272 136.083 0
1.76302 178.094 0
1.76332 288.606 0
1.76362 350.079 0
1.76392 254.987 0
1.76422 75.8543 0
1.76452 168.783 0
1.76482 178.052 0
1.76512 160.391 0
1.76542 118.565 0
1.76573 106.336 0
1.76603 178.643 0
1.76633 214.197 0
1.76663 182.955 0
1.76693 118.625 0
1.76723 169.979 0
1.76753 102.704 0
1.76783 -5.72883 0
1.76814 55.7123 0
1.76844 67.9758 0
1.76874 148.482 0
1.76904 157.961 0
1.76934 140.632 0
1.76965 107.192 0
1.76995 132.847 0
1.77025 106.9 0
1.77055 222.605 0
1.77086 82.853 0
1.77116 176.908 0
1.77146 22.545 0
1.77176 55.0806 0
1.77207 86.6514 0
1.77237 274.699 0
1.77267 61.1193 0
1.77298 52.3691 0
1.77328 214.576 0
1.77358 220.755 0
1.77389 154.027 0
1.77419 232.676 0
1.77449 251.945 0
1.7748 -9.76909 0
1.7751 61.2669 0
1.77541 113.385 0
1.77571 219.937 0
1.77601 73.1343 0
1.77632 122.653 0
1.77662 127.934 0
1.77693 193.743 0
1.77723 117.994 0
1.77754 114.647 0
1.77784 219.059 0
1.77815 16.1463 0
1.77845 57.2079 0
1.77876 114.425 0
1.77906 126.037 0
1.77937 49.757 0
1.77967 90.5002 0
1.77998 175.631 0
1.78029 67.8207 0
1.78059 -47.8344 0
1.7809 68.6831 0
1.7812 69.0054 0
1.78151 138.665 0
1.78182 100.638 0
1.78212 111.222 0
1.78243 2.37521 0
1.78274 70.5892 0
1.78304 25.8659 0
1.78335 161.744 0
1.78366 209.044 0
1.78396 131.566 0
1.78427 140.211 0
1.78458 195.521 0
1.78489 166.778 0
1.78519 136.796 0
1.7855 189.525 0
1.78581 185.525 0
1.78612 126.281 0
1.78642 225.277 0
1.78673 197.873 0
1.78704 326.174 0
1.78735 248.052 0
1.78766 148.619 0
1.78796 212.351 0
1.78827 171.547 0
1.78858 150.82 0
1.78889 224.748 0
1.7892 207.763 0
1.78951 146.51 0
1.78982 92.8999 0
1.79013 63.9115 0
1.79044 251.543 0
1.79075 212.998 0
1.79106 111.849 0
1.79136 138.498 0
1.79167 162.434 0
1.79198 124.671 0
1.79229 3.03295 0
1.7926 20.9351 0
1.79291 76.257 0
1.79322 201.475 0
1.79353 164.417 0
1.79385 122.719 0
1.79416 78.2411 0
1.79447 -23.7333 0
1.79478 -4.84141 0
1.79509 112.741 0
1.7954 -9.10772 0
1.79571 8.80531 0
1.79602 117.594 0
1.79633 128.545 0
1.79664 245.912 0
1.79696 143.792 0
1.79727 113.067 0
1.79758 124.06 0
1.79789 -62.6943 0
1.7982 168.01 0
1.79852 172.666 0
1.79883 52.5817 0
1.79914 181.265 0
1.79945 254.704 0
1.79976 207.746 0
1.80008 123.328 0
1.80039 168.106 0
1.8007 105.181 0
1.80102 129.825 0
1.80133 116.716 0
1.80164 152.317 0
1.80196 142.409 0
1.80227 147.09 0
1.80258 228.632 0
1.8029 116.309 0
1.80321 223.062 0
1.80352 282.454 0
1.80384 37.1863 0
1.80415 152.822 0
1.80447 176.495 0
1.80478 114.002 0
1.80509 203.746 0
1.80541 304.486 0
1.80572 225.347 0
1.80604 209.537 0
1.80635 153.423 0
1.80667 274.027 0
1.80698 140.753 0
1.8073 124.659 0
1.80761 83.867 0
1.80793 165.721 0
1.80824 160.113 0
1.80856 96.3333 0
1.80887 100.939 0
1.80919 131.844 0
1.80951 214.249 0
1.80982 195.7 0
1.81014 140.333 0
1.81046 136.343 0
1.81077 23.9326 0
1.81109 -38.6578 0
1.8114 3.94064 0
1.81172 62.5121 0
1.81204 158.195 0
1.81235 63.123 0
1.81267 66.3147 0
1.81299 59.4804 0
1.81331 120.654 0
1.81362 123.449 0
1.81394 226.813 0
1.81426 148.131 0
1.81458 190.435 0
1.81489 133.355 0
1.81521 7.9463 0
1.81553 220.542 0
1.81585 220.672 0
1.81617 98.6483 0
1.81648 224.933 0
1.8168 69.8805 0
1.81712 134.814 0
1.81744 130.469 0
1.81776 148.474 0
1.81808 115.559 0
1.8184 113.884 0
1.81872 38.5491 0
1.81904 38.2633 0
1.81935 73.7745 0
1.81967 277.162 0
1.81999 119.568 0
1.82031 115.001 0
1.82063 119.918 0
1.82095 156.123 0
1.82127 305.564 0
1.82159 340.487 0
1.82191 113.51 0
1.82223 16.4647 0
1.82255 215.944 0
1.82288 240.399 0
1.8232 144.441 0
1.82352 156.935 0
1.82384 72.8077 0
1.82416 87.2236 0
1.82448 114.224 0
1.8248 233.079 0
1.82512 79.2905 0
1.82544 70.4061 0
1.82577 229.926 0
1.82609 136.25 0
1.82641 131.488 0
1.82673 135.129 0
1.82705 101.323 0
1.82738 171.208 0
1.8277 156.689 0
1.82802 222.289 0
1.82834 -1.62094 0
1.82867 171.24 0
1.82899 276.56 0
1.82931 222.325 0
1.82963 118.575 0
1.82996 187.78 0
1.83028 124.956 0
1.8306 173.076 0
1.83093 82.7869 0
1.83125 102.613 0
1.83157 150.659 0
1.8319 157.47 0
1.83222 67.3327 0
1.83255 118.396 0
1.83287 120.27 0
1.83319 149.228 0
1.83352 134.507 0
1.83384 153.671 0
1.83417 73.385 0
1.83449 150.948 0
1.83482 168.781 0
1.83514 167.399 0
1.83547 225.142 0
1.83579 68.7092 0
1.83612 157.186 0
1.83644 184.313 0
1.83677 88.2043 0
1.83709 113.609 0
1.83742 34.0523 0
1.83775 167.867 0
1.83807 166.588 0
1.8384 162.352 0
1.83872 100.29 0
1.83905 93.0001 0
1.83938 82.4263 0
1.8397 192.671 0
1.84003 203.131 0
1.84036 311.907 0
1.84068 148.793 0
1.84101 146.744 0
1.84134 213.198 0
1.84166 126.811 0
1.84199 226.97 0
1.84232 172.558 0
1.84265 162.956 0
1.84297 -24.7131 0
1.8433 88.9506 0
1.84363 100 0
1.84396 142.922 0
1.84429 173.078 0
1.84461 76.3221 0
1.84494 226.721 0
1.84527 157.626 0
1.8456 298.909 0
1.84593 170.544 0
1.84626 233.658 0
1.84659 143.446 0
1.84692 220.992 0
1.84725 16.6135 0
1.84757 43.545 0
1.8479 -44.0901 0
1.84823 87.7613 0
1.84856 121.075 0
1.84889 193.912 0
1.84922 121.025 0
1.84955 4.41577 0
1.84988 79.4642 0
1.85021 165.928 0
1.85054 141.566 0
1.85087 125.828 0
1.8512 72.5305 0
1.85154 68.5069 0
1.85187 21.1403 0
1.8522 82.0771 0
1.85253 55.1706 0
1.85286 161.833 0
1.85319 200.939 0
1.85352 57.4554 0
1.85385 87.6412 0
1.85419 67.1539 0
1.85452 110.036 0
1.85485 122.522 0
1.85518 181.892 0
1.85551 58.0261 0
1.85585 150.347 0
1.85618 84.1245 0
1.85651 172.058 0
1.85684 -44.4487 0
1.85718 162.815 0
1.85751 95.3088 0
1.85784 78.1663 0
1.85818 -12.0312 0
1.85851 105.318 0
1.85884 220.777 0
1.85918 161.203 0
1.85951 141.496 0
1.85984 205.406 0
1.86018 248.817 0
1.86051 202.712 0
1.86084 305.911 0
1.86118 196.537 0
1.86151 180.297 0
1.86185 148.083 0
1.86218 218.802 0
1.86252 184.811 0
1.86285 95.7199 0
1.86319 128.244 0
1.86352 212.033 0
1.86386 228.289 0
1.86419 122.095 0
1.86453 221.495 0
1.86486 116.78 0
1.8652 100.125 0
1.86553 31.7471 0
1.86587 226.014 0
1.86621 101.837 0
1.86654 119.678 0
1.86688 106.034 0
1.86722 114.609 0
1.86755 209.982 0
1.86789 125.234 0
1.86823 173.709 0
1.86856 133.568 0
1.8689 123.169 0
1.86924 23.3595 0
1.86957 125.297 0
1.86991 102.867 0
1.87025 95.537 0
1.87059 110.034 0
1.87092 178.489 0
1.87126 152.256 0
1.8716 183.301 0
1.87194 145.948 0
1.87228 89.379 0
1.87261 120.914 0
1.87295 -29.1992 0
1.87329 60.274 0
1.87363 153.631 0
1.87397 158.308 0
1.87431 78.4049 0
1.87465 11.4481 0
1.87499 87.3739 0
1.87532 204.217 0
1.87566 150.048 0
1.876 -87.5254 0
1.87634 78.7247 0
1.87668 184.153 0
1.87702 18.4459 0
1.87736 164.798 0
1.8777 261.609 0
1.87804 141.039 0
1.87838 101.557 0
1.87872 97.5029 0
1.87907 190.793 0
1.87941 101.563 0
1.87975 92.1845 0
1.88009 80.5749 0
1.88043 113.171 0
1.88077 174.606 0
1.88111 161.733 0
1.88145 222.394 0
1.88179 120.309 0
1.88214 298.972 0
1.88248 146.611 0
1.88282 230.102 0
1.88316 287.949 0
1.88351 109.016 0
1.88385 224.551 0
1.88419 228.908 0
1.88453 133.453 0
1.88488 102.143 0
1.88522 94.679 0
1.88556 62.4651 0
1.8859 207.774 0
1.88625 22.0059 0
1.88659 103.226 0
1.88693 94.5039 0
1.88728 129.663 0
1.88762 15.4494 0
1.88797 55.1129 0
1.88831 140.447 0
1.88865 92.8309 0
1.889 93.5355 0
1.88934 63.3138 0
1.88969 82.9793 0
1.89003 125.3 0
1.89038 121.983 0
1.89072 148.279 0
1.89107 -8.22002 0
1.89141 118.514 0
1.89176 113.027 0
1.8921 84.9056 0
1.89245 106.245 0
1.89279 83.9418 0
1.89314 140.763 0
1.89349 80.7996 0
1.89383 260.64 0
1.89418 297.475 0
1.89452 104.146 0
1.89487 68.6823 0
1.89522 118.21 0
1.89556 171.776 0
1.89591 341.689 0
1.89626 174.786 0
1.8966 148.468 0
1.89695 198.481 0
1.8973 190.021 0
1.89765 182.915 0
1.89799 216.821 0
1.89834 148.856 0
1.89869 153.747 0
1.89904 81.2483 0
1.89939 45.7228 0
1.89973 6.39432 0
1.90008 122.763 0
1.90043 110.413 0
1.90078 184.565 0
1.90113 324.266 0
1.90148 354.54 0
